Date,d,Time,Temperature,Humidity,Wind Speed,Wind Gust,Precipitation,Condition
1/21/20 00:53,1/21/2020,12:53 AM,20  F,78,5 mph,0 mph,0.0 in,Fair
1/21/20 01:53,1/21/2020,1:53 AM,19  F,81,3 mph,0 mph,0.0 in,Fair
1/21/20 02:53,1/21/2020,2:53 AM,19  F,77,5 mph,0 mph,0.0 in,Fair
1/21/20 03:53,1/21/2020,3:53 AM,17  F,84,5 mph,0 mph,0.0 in,Fair
1/21/20 04:53,1/21/2020,4:53 AM,18  F,81,3 mph,0 mph,0.0 in,Fair
1/21/20 05:53,1/21/2020,5:53 AM,18  F,81,3 mph,0 mph,0.0 in,Fair
1/21/20 06:53,1/21/2020,6:53 AM,18  F,78,5 mph,0 mph,0.0 in,Fair
1/21/20 07:53,1/21/2020,7:53 AM,18  F,88,5 mph,0 mph,0.0 in,Fair
1/21/20 08:53,1/21/2020,8:53 AM,22  F,75,5 mph,0 mph,0.0 in,Fair
1/21/20 09:53,1/21/2020,9:53 AM,24  F,69,9 mph,0 mph,0.0 in,Fair
1/21/20 10:53,1/21/2020,10:53 AM,27  F,63,10 mph,0 mph,0.0 in,Fair
1/21/20 11:53,1/21/2020,11:53 AM,29  F,61,10 mph,0 mph,0.0 in,Fair
1/21/20 12:53,1/21/2020,12:53 PM,29  F,61,12 mph,0 mph,0.0 in,Fair
1/21/20 13:53,1/21/2020,1:53 PM,30  F,59,14 mph,0 mph,0.0 in,Fair
1/21/20 14:53,1/21/2020,2:53 PM,30  F,61,12 mph,0 mph,0.0 in,Partly Cloudy
1/21/20 15:53,1/21/2020,3:53 PM,30  F,59,12 mph,0 mph,0.0 in,Partly Cloudy
1/21/20 16:53,1/21/2020,4:53 PM,29  F,64,13 mph,0 mph,0.0 in,Mostly Cloudy
1/21/20 17:05,1/21/2020,5:05 PM,29  F,64,14 mph,0 mph,0.0 in,Mostly Cloudy
1/21/20 17:53,1/21/2020,5:53 PM,29  F,67,10 mph,0 mph,0.0 in,Mostly Cloudy
1/21/20 18:53,1/21/2020,6:53 PM,28  F,69,7 mph,0 mph,0.0 in,Partly Cloudy
1/21/20 19:53,1/21/2020,7:53 PM,27  F,72,10 mph,0 mph,0.0 in,Mostly Cloudy
1/21/20 20:53,1/21/2020,8:53 PM,28  F,69,12 mph,0 mph,0.0 in,Mostly Cloudy
1/21/20 21:53,1/21/2020,9:53 PM,27  F,72,13 mph,0 mph,0.0 in,Cloudy
1/21/20 22:53,1/21/2020,10:53 PM,26  F,75,10 mph,0 mph,0.0 in,Mostly Cloudy
1/21/20 23:53,1/21/2020,11:53 PM,25  F,78,13 mph,21 mph,0.0 in,Partly Cloudy
1/22/20 00:53,1/22/2020,12:53 AM,25  F,78,13 mph,22 mph,0.0 in,Mostly Cloudy
1/22/20 01:53,1/22/2020,1:53 AM,25  F,78,10 mph,0 mph,0.0 in,Cloudy
1/22/20 02:53,1/22/2020,2:53 AM,25  F,75,9 mph,0 mph,0.0 in,Cloudy
1/22/20 03:53,1/22/2020,3:53 AM,25  F,75,12 mph,0 mph,0.0 in,Cloudy
1/22/20 04:53,1/22/2020,4:53 AM,25  F,75,14 mph,24 mph,0.0 in,Cloudy
1/22/20 05:53,1/22/2020,5:53 AM,25  F,75,12 mph,22 mph,0.0 in,Cloudy
1/22/20 06:53,1/22/2020,6:53 AM,25  F,75,9 mph,22 mph,0.0 in,Cloudy
1/22/20 07:53,1/22/2020,7:53 AM,25  F,75,9 mph,0 mph,0.0 in,Cloudy
1/22/20 08:53,1/22/2020,8:53 AM,26  F,71,14 mph,0 mph,0.0 in,Cloudy
1/22/20 09:53,1/22/2020,9:53 AM,27  F,72,13 mph,23 mph,0.0 in,Cloudy
1/22/20 10:53,1/22/2020,10:53 AM,29  F,67,14 mph,24 mph,0.0 in,Cloudy
1/22/20 11:53,1/22/2020,11:53 AM,31  F,64,13 mph,0 mph,0.0 in,Cloudy
1/22/20 12:53,1/22/2020,12:53 PM,33  F,61,14 mph,28 mph,0.0 in,Cloudy
1/22/20 13:53,1/22/2020,1:53 PM,34  F,61,14 mph,26 mph,0.0 in,Cloudy
1/22/20 14:53,1/22/2020,2:53 PM,35  F,59,10 mph,21 mph,0.0 in,Cloudy
1/22/20 15:53,1/22/2020,3:53 PM,35  F,57,17 mph,26 mph,0.0 in,Cloudy
1/22/20 16:53,1/22/2020,4:53 PM,34  F,59,13 mph,0 mph,0.0 in,Cloudy
1/22/20 17:53,1/22/2020,5:53 PM,33  F,64,12 mph,24 mph,0.0 in,Cloudy
1/22/20 18:53,1/22/2020,6:53 PM,33  F,61,10 mph,0 mph,0.0 in,Cloudy
1/22/20 19:53,1/22/2020,7:53 PM,34  F,56,10 mph,21 mph,0.0 in,Cloudy
1/22/20 20:53,1/22/2020,8:53 PM,34  F,56,14 mph,22 mph,0.0 in,Cloudy
1/22/20 21:53,1/22/2020,9:53 PM,33  F,56,9 mph,0 mph,0.0 in,Cloudy
1/22/20 22:53,1/22/2020,10:53 PM,33  F,59,13 mph,0 mph,0.0 in,Cloudy
1/22/20 23:41,1/22/2020,11:41 PM,33  F,59,9 mph,0 mph,0.0 in,Cloudy
1/22/20 23:53,1/22/2020,11:53 PM,33  F,59,9 mph,0 mph,0.0 in,Cloudy
1/23/20 00:53,1/23/2020,12:53 AM,33  F,61,10 mph,0 mph,0.0 in,Light Snow
1/23/20 01:53,1/23/2020,1:53 AM,31  F,76,10 mph,0 mph,0.0 in,Light Snow
1/23/20 02:53,1/23/2020,2:53 AM,30  F,88,10 mph,0 mph,0.0 in,Light Snow
1/23/20 03:08,1/23/2020,3:08 AM,30  F,88,9 mph,0 mph,0.0 in,Light Snow
1/23/20 03:33,1/23/2020,3:33 AM,30  F,88,9 mph,0 mph,0.0 in,Light Snow
1/23/20 03:53,1/23/2020,3:53 AM,30  F,88,10 mph,0 mph,0.0 in,Light Snow
1/23/20 04:07,1/23/2020,4:07 AM,30  F,88,12 mph,0 mph,0.0 in,Light Snow
1/23/20 04:35,1/23/2020,4:35 AM,30  F,88,10 mph,0 mph,0.0 in,Light Snow
1/23/20 04:53,1/23/2020,4:53 AM,30  F,88,9 mph,0 mph,0.0 in,Light Snow
1/23/20 05:17,1/23/2020,5:17 AM,30  F,88,9 mph,0 mph,0.0 in,Light Snow
1/23/20 05:39,1/23/2020,5:39 AM,30  F,92,9 mph,0 mph,0.0 in,Light Snow
1/23/20 05:53,1/23/2020,5:53 AM,31  F,89,7 mph,0 mph,0.0 in,Light Snow
1/23/20 06:42,1/23/2020,6:42 AM,31  F,89,8 mph,0 mph,0.0 in,Light Snow
1/23/20 06:53,1/23/2020,6:53 AM,31  F,89,9 mph,0 mph,0.0 in,Light Snow
1/23/20 07:34,1/23/2020,7:34 AM,31  F,89,9 mph,0 mph,0.0 in,Light Snow
1/23/20 07:53,1/23/2020,7:53 AM,31  F,89,9 mph,18 mph,0.0 in,Light Snow
1/23/20 08:53,1/23/2020,8:53 AM,32  F,88,9 mph,22 mph,0.0 in,Light Snow
1/23/20 09:53,1/23/2020,9:53 AM,32  F,88,12 mph,0 mph,0.0 in,Light Snow
1/23/20 10:21,1/23/2020,10:21 AM,33  F,89,9 mph,0 mph,0.0 in,Light Snow
1/23/20 10:53,1/23/2020,10:53 AM,33  F,89,10 mph,0 mph,0.0 in,Light Snow
1/23/20 11:05,1/23/2020,11:05 AM,33  F,85,8 mph,0 mph,0.0 in,Light Snow
1/23/20 11:16,1/23/2020,11:16 AM,33  F,85,10 mph,20 mph,0.0 in,Light Snow
1/23/20 11:53,1/23/2020,11:53 AM,33  F,89,10 mph,0 mph,0.0 in,Light Snow
1/23/20 12:53,1/23/2020,12:53 PM,34  F,85,9 mph,0 mph,0.0 in,Light Snow
1/23/20 13:21,1/23/2020,1:21 PM,34  F,89,8 mph,0 mph,0.0 in,Light Snow
1/23/20 13:38,1/23/2020,1:38 PM,34  F,89,7 mph,0 mph,0.0 in,Light Snow
1/23/20 13:53,1/23/2020,1:53 PM,34  F,89,8 mph,0 mph,0.0 in,Light Snow
1/23/20 14:20,1/23/2020,2:20 PM,34  F,89,7 mph,0 mph,0.0 in,Light Snow
1/23/20 14:53,1/23/2020,2:53 PM,35  F,85,9 mph,0 mph,0.0 in,Light Snow
1/23/20 15:53,1/23/2020,3:53 PM,34  F,89,7 mph,0 mph,0.0 in,Light Snow
1/23/20 16:53,1/23/2020,4:53 PM,34  F,92,8 mph,0 mph,0.0 in,Light Snow
1/23/20 17:23,1/23/2020,5:23 PM,34  F,92,5 mph,0 mph,0.0 in,Light Snow
1/23/20 17:53,1/23/2020,5:53 PM,34  F,92,6 mph,0 mph,0.0 in,Light Snow
1/23/20 18:53,1/23/2020,6:53 PM,34  F,92,6 mph,0 mph,0.0 in,Light Snow
1/23/20 19:53,1/23/2020,7:53 PM,35  F,85,8 mph,0 mph,0.0 in,Wintry Mix
1/23/20 20:53,1/23/2020,8:53 PM,36  F,86,5 mph,0 mph,0.0 in,Wintry Mix
1/23/20 21:53,1/23/2020,9:53 PM,35  F,85,7 mph,0 mph,0.0 in,Wintry Mix
1/23/20 22:25,1/23/2020,10:25 PM,35  F,85,8 mph,0 mph,0.0 in,Wintry Mix
1/23/20 22:53,1/23/2020,10:53 PM,34  F,89,6 mph,0 mph,0.0 in,Wintry Mix
1/23/20 23:07,1/23/2020,11:07 PM,35  F,85,6 mph,0 mph,0.0 in,Wintry Mix
1/23/20 23:28,1/23/2020,11:28 PM,34  F,89,5 mph,0 mph,0.0 in,Wintry Mix
1/23/20 23:53,1/23/2020,11:53 PM,34  F,92,6 mph,0 mph,0.0 in,Light Rain
1/24/20 00:53,1/24/2020,12:53 AM,35  F,92,8 mph,0 mph,0.0 in,Light Rain
1/24/20 01:43,1/24/2020,1:43 AM,35  F,92,9 mph,0 mph,0.0 in,Light Rain
1/24/20 01:53,1/24/2020,1:53 AM,35  F,92,8 mph,0 mph,0.0 in,Light Rain
1/24/20 02:06,1/24/2020,2:06 AM,35  F,92,9 mph,0 mph,0.0 in,Light Rain
1/24/20 02:53,1/24/2020,2:53 AM,35  F,92,12 mph,0 mph,0.0 in,Light Drizzle
1/24/20 03:27,1/24/2020,3:27 AM,35  F,92,10 mph,0 mph,0.0 in,Light Drizzle
1/24/20 03:53,1/24/2020,3:53 AM,35  F,96,9 mph,0 mph,0.0 in,Light Drizzle
1/24/20 04:05,1/24/2020,4:05 AM,35  F,96,9 mph,0 mph,0.0 in,Light Drizzle
1/24/20 04:53,1/24/2020,4:53 AM,35  F,96,9 mph,0 mph,0.0 in,Light Drizzle
1/24/20 05:53,1/24/2020,5:53 AM,35  F,96,6 mph,0 mph,0.0 in,Fog
1/24/20 06:04,1/24/2020,6:04 AM,35  F,96,6 mph,0 mph,0.0 in,Fog
1/24/20 06:53,1/24/2020,6:53 AM,35  F,96,8 mph,0 mph,0.0 in,Light Drizzle
1/24/20 07:53,1/24/2020,7:53 AM,36  F,97,7 mph,0 mph,0.0 in,Fog
1/24/20 08:40,1/24/2020,8:40 AM,36  F,97,6 mph,0 mph,0.0 in,Fog
1/24/20 08:53,1/24/2020,8:53 AM,37  F,96,5 mph,0 mph,0.0 in,Fog
1/24/20 09:21,1/24/2020,9:21 AM,37  F,96,5 mph,0 mph,0.0 in,Fog
1/24/20 09:37,1/24/2020,9:37 AM,37  F,100,3 mph,0 mph,0.0 in,Fog
1/24/20 09:53,1/24/2020,9:53 AM,37  F,100,3 mph,0 mph,0.0 in,Fog
1/24/20 10:53,1/24/2020,10:53 AM,37  F,100,5 mph,0 mph,0.0 in,Fog
1/24/20 11:53,1/24/2020,11:53 AM,38  F,97,7 mph,0 mph,0.0 in,Fog
1/24/20 12:53,1/24/2020,12:53 PM,38  F,100,3 mph,0 mph,0.0 in,Fog
1/24/20 13:53,1/24/2020,1:53 PM,39  F,96,0 mph,0 mph,0.0 in,Fog
1/24/20 14:34,1/24/2020,2:34 PM,39  F,100,0 mph,0 mph,0.0 in,Fog
1/24/20 14:53,1/24/2020,2:53 PM,39  F,100,0 mph,0 mph,0.0 in,Fog
1/24/20 15:07,1/24/2020,3:07 PM,39  F,96,0 mph,0 mph,0.0 in,Fog
1/24/20 15:30,1/24/2020,3:30 PM,38  F,100,0 mph,0 mph,0.0 in,Fog
1/24/20 15:53,1/24/2020,3:53 PM,39  F,96,0 mph,0 mph,0.0 in,Light Rain
1/24/20 16:02,1/24/2020,4:02 PM,38  F,100,0 mph,0 mph,0.0 in,Light Rain
1/24/20 16:10,1/24/2020,4:10 PM,38  F,100,0 mph,0 mph,0.0 in,Light Rain
1/24/20 16:53,1/24/2020,4:53 PM,38  F,100,0 mph,0 mph,0.1 in,Light Rain
1/24/20 16:56,1/24/2020,4:56 PM,38  F,100,0 mph,0 mph,0.0 in,Light Rain
1/24/20 17:24,1/24/2020,5:24 PM,38  F,97,3 mph,0 mph,0.0 in,Light Rain
1/24/20 17:53,1/24/2020,5:53 PM,38  F,97,5 mph,0 mph,0.1 in,Light Rain
1/24/20 18:29,1/24/2020,6:29 PM,37  F,96,6 mph,0 mph,0.0 in,Light Rain
1/24/20 18:53,1/24/2020,6:53 PM,36  F,97,7 mph,0 mph,0.1 in,Light Rain
1/24/20 19:23,1/24/2020,7:23 PM,36  F,97,6 mph,0 mph,0.0 in,Light Rain
1/24/20 19:53,1/24/2020,7:53 PM,36  F,93,7 mph,0 mph,0.0 in,Light Rain
1/24/20 20:48,1/24/2020,8:48 PM,36  F,100,7 mph,0 mph,0.0 in,Light Drizzle
1/24/20 20:53,1/24/2020,8:53 PM,36  F,97,9 mph,0 mph,0.0 in,Light Drizzle
1/24/20 21:53,1/24/2020,9:53 PM,35  F,96,9 mph,0 mph,0.0 in,Cloudy
1/24/20 22:13,1/24/2020,10:13 PM,35  F,96,8 mph,0 mph,0.0 in,Cloudy
1/24/20 22:48,1/24/2020,10:48 PM,34  F,100,8 mph,0 mph,0.0 in,Fog
1/24/20 22:53,1/24/2020,10:53 PM,34  F,100,9 mph,0 mph,0.0 in,Fog
1/24/20 23:43,1/24/2020,11:43 PM,34  F,100,7 mph,0 mph,0.0 in,Wintry Mix
1/24/20 23:53,1/24/2020,11:53 PM,34  F,100,8 mph,0 mph,0.0 in,Wintry Mix
1/25/20 00:35,1/25/2020,12:35 AM,33  F,100,6 mph,0 mph,0.0 in,Wintry Mix
1/25/20 00:53,1/25/2020,12:53 AM,33  F,100,7 mph,0 mph,0.0 in,Light Snow
1/25/20 01:53,1/25/2020,1:53 AM,33  F,100,8 mph,0 mph,0.0 in,Light Snow
1/25/20 02:05,1/25/2020,2:05 AM,33  F,96,8 mph,0 mph,0.0 in,Light Snow
1/25/20 02:53,1/25/2020,2:53 AM,33  F,96,7 mph,0 mph,0.0 in,Light Snow
1/25/20 03:53,1/25/2020,3:53 AM,33  F,96,8 mph,0 mph,0.0 in,Light Snow
1/25/20 04:53,1/25/2020,4:53 AM,33  F,100,9 mph,0 mph,0.0 in,Light Snow
1/25/20 05:53,1/25/2020,5:53 AM,33  F,100,7 mph,0 mph,0.0 in,Light Snow
1/25/20 06:53,1/25/2020,6:53 AM,33  F,100,9 mph,0 mph,0.0 in,Cloudy
1/25/20 07:53,1/25/2020,7:53 AM,34  F,96,8 mph,0 mph,0.0 in,Cloudy
1/25/20 08:42,1/25/2020,8:42 AM,34  F,96,12 mph,0 mph,0.0 in,Light Snow
1/25/20 08:53,1/25/2020,8:53 AM,34  F,96,9 mph,0 mph,0.0 in,Light Snow
1/25/20 09:04,1/25/2020,9:04 AM,34  F,92,10 mph,0 mph,0.0 in,Light Snow
1/25/20 09:17,1/25/2020,9:17 AM,34  F,96,7 mph,0 mph,0.0 in,Light Snow
1/25/20 09:26,1/25/2020,9:26 AM,34  F,96,7 mph,0 mph,0.0 in,Light Snow
1/25/20 09:53,1/25/2020,9:53 AM,34  F,92,9 mph,0 mph,0.0 in,Light Snow
1/25/20 10:18,1/25/2020,10:18 AM,34  F,96,10 mph,0 mph,0.0 in,Light Snow
1/25/20 10:39,1/25/2020,10:39 AM,34  F,96,10 mph,0 mph,0.0 in,Light Snow
1/25/20 10:53,1/25/2020,10:53 AM,34  F,96,12 mph,0 mph,0.0 in,Light Snow
1/25/20 11:41,1/25/2020,11:41 AM,35  F,92,13 mph,0 mph,0.0 in,Light Snow
1/25/20 11:53,1/25/2020,11:53 AM,35  F,92,12 mph,0 mph,0.0 in,Cloudy
1/25/20 12:08,1/25/2020,12:08 PM,35  F,92,12 mph,0 mph,0.0 in,Light Snow
1/25/20 12:44,1/25/2020,12:44 PM,35  F,92,12 mph,0 mph,0.0 in,Light Snow
1/25/20 12:53,1/25/2020,12:53 PM,35  F,92,10 mph,0 mph,0.0 in,Light Snow
1/25/20 13:09,1/25/2020,1:09 PM,35  F,92,12 mph,0 mph,0.0 in,Cloudy
1/25/20 13:44,1/25/2020,1:44 PM,34  F,92,13 mph,0 mph,0.0 in,Light Snow
1/25/20 13:53,1/25/2020,1:53 PM,34  F,92,12 mph,23 mph,0.0 in,Light Snow
1/25/20 14:40,1/25/2020,2:40 PM,34  F,92,13 mph,0 mph,0.0 in,Light Snow
1/25/20 14:53,1/25/2020,2:53 PM,34  F,92,12 mph,0 mph,0.0 in,Light Snow
1/25/20 15:53,1/25/2020,3:53 PM,33  F,96,10 mph,0 mph,0.0 in,Light Snow
1/25/20 16:12,1/25/2020,4:12 PM,33  F,96,13 mph,0 mph,0.0 in,Light Snow
1/25/20 16:53,1/25/2020,4:53 PM,33  F,96,14 mph,0 mph,0.0 in,Light Snow
1/25/20 17:53,1/25/2020,5:53 PM,33  F,96,10 mph,0 mph,0.0 in,Light Snow
1/25/20 18:53,1/25/2020,6:53 PM,33  F,92,10 mph,0 mph,0.0 in,Cloudy
1/25/20 19:53,1/25/2020,7:53 PM,33  F,92,9 mph,0 mph,0.0 in,Cloudy
1/25/20 20:53,1/25/2020,8:53 PM,34  F,89,12 mph,0 mph,0.0 in,Wintry Mix
1/25/20 21:53,1/25/2020,9:53 PM,33  F,92,12 mph,0 mph,0.0 in,Cloudy
1/25/20 22:53,1/25/2020,10:53 PM,33  F,92,14 mph,0 mph,0.0 in,Cloudy
1/25/20 23:53,1/25/2020,11:53 PM,33  F,92,14 mph,21 mph,0.0 in,Cloudy
1/26/20 00:16,1/26/2020,12:16 AM,33  F,92,10 mph,22 mph,0.0 in,Cloudy
1/26/20 00:53,1/26/2020,12:53 AM,33  F,89,13 mph,0 mph,0.0 in,Cloudy
1/26/20 01:53,1/26/2020,1:53 AM,33  F,89,10 mph,0 mph,0.0 in,Cloudy
1/26/20 02:53,1/26/2020,2:53 AM,33  F,89,13 mph,0 mph,0.0 in,Cloudy
1/26/20 03:53,1/26/2020,3:53 AM,33  F,85,13 mph,0 mph,0.0 in,Cloudy
1/26/20 04:53,1/26/2020,4:53 AM,32  F,88,8 mph,0 mph,0.0 in,Cloudy
1/26/20 05:53,1/26/2020,5:53 AM,32  F,88,7 mph,0 mph,0.0 in,Cloudy
1/26/20 06:53,1/26/2020,6:53 AM,32  F,85,8 mph,0 mph,0.0 in,Cloudy
1/26/20 07:53,1/26/2020,7:53 AM,31  F,85,15 mph,22 mph,0.0 in,Cloudy
1/26/20 08:18,1/26/2020,8:18 AM,31  F,89,13 mph,0 mph,0.0 in,Cloudy
1/26/20 08:53,1/26/2020,8:53 AM,31  F,89,12 mph,0 mph,0.0 in,Cloudy
1/26/20 09:53,1/26/2020,9:53 AM,31  F,89,14 mph,0 mph,0.0 in,Cloudy
1/26/20 10:20,1/26/2020,10:20 AM,31  F,89,12 mph,0 mph,0.0 in,Cloudy
1/26/20 10:53,1/26/2020,10:53 AM,32  F,85,12 mph,0 mph,0.0 in,Cloudy
1/26/20 11:53,1/26/2020,11:53 AM,33  F,82,13 mph,0 mph,0.0 in,Mostly Cloudy
1/26/20 12:53,1/26/2020,12:53 PM,33  F,82,13 mph,0 mph,0.0 in,Mostly Cloudy
1/26/20 13:53,1/26/2020,1:53 PM,33  F,82,12 mph,0 mph,0.0 in,Mostly Cloudy
1/26/20 14:53,1/26/2020,2:53 PM,32  F,82,10 mph,0 mph,0.0 in,Cloudy
1/26/20 15:14,1/26/2020,3:14 PM,31  F,85,9 mph,0 mph,0.0 in,Cloudy
1/26/20 15:53,1/26/2020,3:53 PM,30  F,85,12 mph,0 mph,0.0 in,Cloudy
1/26/20 16:53,1/26/2020,4:53 PM,30  F,85,12 mph,0 mph,0.0 in,Cloudy
1/26/20 17:53,1/26/2020,5:53 PM,29  F,89,10 mph,0 mph,0.0 in,Cloudy
1/26/20 18:53,1/26/2020,6:53 PM,29  F,89,8 mph,0 mph,0.0 in,Cloudy
1/26/20 19:53,1/26/2020,7:53 PM,28  F,88,8 mph,0 mph,0.0 in,Cloudy
1/26/20 20:53,1/26/2020,8:53 PM,29  F,85,8 mph,0 mph,0.0 in,Cloudy
1/26/20 21:53,1/26/2020,9:53 PM,29  F,89,7 mph,0 mph,0.0 in,Cloudy
1/26/20 22:53,1/26/2020,10:53 PM,29  F,89,8 mph,0 mph,0.0 in,Cloudy
1/26/20 23:53,1/26/2020,11:53 PM,28  F,88,10 mph,0 mph,0.0 in,Cloudy
1/27/20 00:53,1/27/2020,12:53 AM,28  F,88,6 mph,0 mph,0.0 in,Cloudy
1/27/20 01:34,1/27/2020,1:34 AM,28  F,88,7 mph,0 mph,0.0 in,Cloudy
1/27/20 01:53,1/27/2020,1:53 AM,28  F,88,7 mph,0 mph,0.0 in,Cloudy
1/27/20 02:53,1/27/2020,2:53 AM,29  F,85,7 mph,0 mph,0.0 in,Cloudy
1/27/20 03:53,1/27/2020,3:53 AM,29  F,89,7 mph,0 mph,0.0 in,Cloudy
1/27/20 04:38,1/27/2020,4:38 AM,29  F,89,7 mph,0 mph,0.0 in,Cloudy
1/27/20 04:53,1/27/2020,4:53 AM,29  F,89,6 mph,0 mph,0.0 in,Cloudy
1/27/20 05:14,1/27/2020,5:14 AM,30  F,88,9 mph,0 mph,0.0 in,Cloudy
1/27/20 05:53,1/27/2020,5:53 AM,30  F,88,6 mph,0 mph,0.0 in,Cloudy
1/27/20 06:53,1/27/2020,6:53 AM,30  F,92,6 mph,0 mph,0.0 in,Cloudy
1/27/20 07:29,1/27/2020,7:29 AM,31  F,85,7 mph,0 mph,0.0 in,Cloudy
1/27/20 07:53,1/27/2020,7:53 AM,31  F,85,6 mph,0 mph,0.0 in,Cloudy
1/27/20 08:07,1/27/2020,8:07 AM,31  F,85,6 mph,0 mph,0.0 in,Cloudy
1/27/20 08:53,1/27/2020,8:53 AM,31  F,82,7 mph,0 mph,0.0 in,Cloudy
1/27/20 09:53,1/27/2020,9:53 AM,32  F,82,7 mph,0 mph,0.0 in,Cloudy
1/27/20 10:53,1/27/2020,10:53 AM,33  F,78,7 mph,0 mph,0.0 in,Cloudy
1/27/20 11:39,1/27/2020,11:39 AM,33  F,82,7 mph,0 mph,0.0 in,Cloudy
1/27/20 11:53,1/27/2020,11:53 AM,33  F,82,9 mph,0 mph,0.0 in,Cloudy
1/27/20 12:53,1/27/2020,12:53 PM,34  F,82,7 mph,0 mph,0.0 in,Cloudy
1/27/20 13:53,1/27/2020,1:53 PM,35  F,78,7 mph,0 mph,0.0 in,Cloudy
1/27/20 14:53,1/27/2020,2:53 PM,36  F,76,7 mph,0 mph,0.0 in,Cloudy
1/27/20 15:36,1/27/2020,3:36 PM,35  F,78,5 mph,0 mph,0.0 in,Cloudy
1/27/20 15:53,1/27/2020,3:53 PM,36  F,76,5 mph,0 mph,0.0 in,Cloudy
1/27/20 16:53,1/27/2020,4:53 PM,35  F,78,5 mph,0 mph,0.0 in,Cloudy
1/27/20 17:46,1/27/2020,5:46 PM,35  F,78,7 mph,0 mph,0.0 in,Cloudy
1/27/20 17:53,1/27/2020,5:53 PM,35  F,78,7 mph,0 mph,0.0 in,Cloudy
1/27/20 18:28,1/27/2020,6:28 PM,35  F,78,6 mph,0 mph,0.0 in,Cloudy
1/27/20 18:53,1/27/2020,6:53 PM,35  F,78,6 mph,0 mph,0.0 in,Cloudy
1/27/20 19:53,1/27/2020,7:53 PM,34  F,82,6 mph,0 mph,0.0 in,Light Snow
1/27/20 20:53,1/27/2020,8:53 PM,34  F,82,6 mph,0 mph,0.0 in,Light Snow
1/27/20 21:53,1/27/2020,9:53 PM,34  F,82,6 mph,0 mph,0.0 in,Cloudy
1/27/20 22:53,1/27/2020,10:53 PM,33  F,82,3 mph,0 mph,0.0 in,Cloudy
1/27/20 23:53,1/27/2020,11:53 PM,33  F,82,7 mph,0 mph,0.0 in,Cloudy
1/28/20 00:53,1/28/2020,12:53 AM,33  F,82,5 mph,0 mph,0.0 in,Light Snow
1/28/20 01:53,1/28/2020,1:53 AM,33  F,82,6 mph,0 mph,0.0 in,Cloudy
1/28/20 02:53,1/28/2020,2:53 AM,33  F,78,5 mph,0 mph,0.0 in,Cloudy
1/28/20 03:53,1/28/2020,3:53 AM,33  F,82,5 mph,0 mph,0.0 in,Cloudy
1/28/20 04:53,1/28/2020,4:53 AM,32  F,82,7 mph,0 mph,0.0 in,Cloudy
1/28/20 05:53,1/28/2020,5:53 AM,32  F,79,6 mph,0 mph,0.0 in,Cloudy
1/28/20 06:53,1/28/2020,6:53 AM,32  F,79,8 mph,0 mph,0.0 in,Cloudy
1/28/20 07:53,1/28/2020,7:53 AM,32  F,75,6 mph,0 mph,0.0 in,Cloudy
1/28/20 08:53,1/28/2020,8:53 AM,32  F,75,7 mph,0 mph,0.0 in,Cloudy
1/28/20 09:53,1/28/2020,9:53 AM,32  F,75,8 mph,0 mph,0.0 in,Cloudy
1/28/20 10:53,1/28/2020,10:53 AM,32  F,75,7 mph,0 mph,0.0 in,Cloudy
1/28/20 11:53,1/28/2020,11:53 AM,32  F,75,5 mph,0 mph,0.0 in,Cloudy
1/28/20 12:53,1/28/2020,12:53 PM,32  F,75,5 mph,0 mph,0.0 in,Cloudy
1/28/20 13:53,1/28/2020,1:53 PM,32  F,75,0 mph,0 mph,0.0 in,Cloudy
1/28/20 14:53,1/28/2020,2:53 PM,32  F,73,3 mph,0 mph,0.0 in,Cloudy
1/28/20 15:53,1/28/2020,3:53 PM,32  F,73,5 mph,0 mph,0.0 in,Cloudy
1/28/20 16:53,1/28/2020,4:53 PM,32  F,73,3 mph,0 mph,0.0 in,Cloudy
1/28/20 17:53,1/28/2020,5:53 PM,32  F,73,6 mph,0 mph,0.0 in,Cloudy
1/28/20 18:53,1/28/2020,6:53 PM,32  F,73,6 mph,0 mph,0.0 in,Light Snow
1/28/20 19:53,1/28/2020,7:53 PM,32  F,69,0 mph,0 mph,0.0 in,Cloudy
1/28/20 20:53,1/28/2020,8:53 PM,33  F,66,6 mph,0 mph,0.0 in,Light Snow
1/28/20 21:53,1/28/2020,9:53 PM,32  F,69,7 mph,0 mph,0.0 in,Cloudy
1/28/20 22:53,1/28/2020,10:53 PM,31  F,72,6 mph,0 mph,0.0 in,Cloudy
1/28/20 23:53,1/28/2020,11:53 PM,32  F,69,3 mph,0 mph,0.0 in,Cloudy
1/29/20 00:53,1/29/2020,12:53 AM,32  F,69,3 mph,0 mph,0.0 in,Light Snow
1/29/20 01:53,1/29/2020,1:53 AM,31  F,76,0 mph,0 mph,0.0 in,Light Snow
1/29/20 02:53,1/29/2020,2:53 AM,31  F,76,0 mph,0 mph,0.0 in,Light Snow
1/29/20 03:53,1/29/2020,3:53 AM,30  F,85,3 mph,0 mph,0.0 in,Light Snow
1/29/20 04:53,1/29/2020,4:53 AM,30  F,85,3 mph,0 mph,0.0 in,Light Snow
1/29/20 05:53,1/29/2020,5:53 AM,31  F,82,0 mph,0 mph,0.0 in,Light Snow
